ER,Frequency,Country full,Ctry,Location,DOC,CoordLat,NS,CoordLong,WE,Cat,Stat,Remarks,ChDate,DR,Key,PolyID,FIR name,ChBy,Service
ER-BRA-199,130.9,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704078,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704129,,,RWitzen,AOC
ER-BRA-203,136.25,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704221,,,RWitzen,AOC
ER-BRA-246,136.35,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704225,,,RWitzen,AOC
ER-BRA-204,136.475,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704228,,,RWitzen,AOC
ER-BRA-207,130.4,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704264,,,RWitzen,AOC
ER-BRA-212,136.425,Brazil,B,SÃO PAULO,AOC U 100/100,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704307,,,RWitzen,AOC
,120.6,Brazil,B,SÃO PAULO,APP-U C-150/450,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704548,,,RWitzen,APP
,121.9,Brazil,B,SÃO PAULO,AS C-5/1,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704690,,,RWitzen,AS
,127.65,Brazil,B,SÃO PAULO,ATIS B-260/450,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704711,,,RWitzen,ATIS
ER-BRA-57,121.5,Brazil,B,SÃO PAULO,EMERG 261/450,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704822,,,RWitzen,EMERG
,118.05,Brazil,B,SÃO PAULO,TWR 25/40,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704855,,,RWitzen,TWR
,118.35,Brazil,B,SÃO PAULO,TWR 25/40,"23D37'34""",S,"046D39'23""",W,ICAO,,,2017-05-21 14:56:45,E,704885,,,RWitzen,TWR
ER-BRA-121,119.05,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702827,,APP-SP,RWitzen,APP
ER-BRA-122,119.15,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702829,,APP-SP,RWitzen,APP
ER-BRA-126,119.8,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702836,,APP-SP,RWitzen,APP
ER-BRA-127,120.05,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702838,,APP-SP,RWitzen,APP
ER-BRA-128,120.25,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702840,,APP-SP,RWitzen,APP
ER-BRA-129,120.45,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702842,,APP-SP,RWitzen,APP
ER-BRA-134,122.75,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,702851,,APP-SP,RWitzen,APP
ER-BRA-135,123.25,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702852,,APP-SP,RWitzen,APP
ER-BRA-141,129.05,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702865,,APP-SP,RWitzen,APP
ER-BRA-143,129.75,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702868,,APP-SP,RWitzen,APP
ER-BRA-145,133.85,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702872,,APP-SP,RWitzen,APP
ER-BRA-147,134.9,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,702877,,APP-SP,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,SAO PAULO CONGONHAS,EM EM-261/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER -4,2017-05-21 14:56:45,E,702888,,APP-SP EMERG,RWitzen,EMERG
ER-BRA-142,129.5,Brazil,B,SAO PAULO CONGONHAS,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,702889,,APP-SP VFR,RWitzen,APP
ER-BRA-125,119.6,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  0  [stdby],2017-05-21 14:56:45,E,702833,,APP-SP,RWitzen,APP
ER-BRA-129,120.45,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702843,,APP-SP,RWitzen,APP
ER-BRA-130,120.85,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702847,,APP-SP,RWitzen,APP
ER-BRA-142,129.5,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702866,,APP-SP,RWitzen,APP
ER-BRA-143,129.75,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702869,,APP-SP,RWitzen,APP
ER-BRA-145,133.85,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702873,,APP-SP,RWitzen,APP
ER-BRA-147,134.9,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702878,,APP-SP,RWitzen,APP
ER-BRA-148,135.75,Brazil,B,SAO PAULO CONGONHAS 2,APP-U C-150/450,23D37'54'',S,046D39'34'',W,ICAO,,OFF SET CARRIER  [stdby],2017-05-21 14:56:45,E,702881,,APP-SP,RWitzen,APP
ER-BRA-202,131.875,Brazil,B,SÃO PAULO DE OLIVENÇA,AOC U 100/100,"03D28'10""",S,"068D57'30""",W,ICAO,,,2017-05-21 14:56:45,E,704203,,,RWitzen,AOC
,119.45,Brazil,B,SÃO PEDRO DA ALDEIA,APP-U C-150/450,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704482,,,RWitzen,APP
,120.3,Brazil,B,SÃO PEDRO DA ALDEIA,APP-U C-150/450,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704539,,,RWitzen,APP
,120.95,Brazil,B,SÃO PEDRO DA ALDEIA,APP-U C-150/450,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704563,,,RWitzen,APP
,129.15,Brazil,B,SÃO PEDRO DA ALDEIA,APP-U C-150/450,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704615,,,RWitzen,APP
,121.9,Brazil,B,SÃO PEDRO DA ALDEIA,AS C-5/1,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704691,,,RWitzen,AS
ER-BRA-57,121.5,Brazil,B,SÃO PEDRO DA ALDEIA,EMERG 261/450,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704823,,,RWitzen,EMERG
,118.3,Brazil,B,SÃO PEDRO DA ALDEIA,TWR 25/40,"22D49'00""",S,"042D05'33""",W,ICAO,,,2017-05-21 14:56:45,E,704883,,,RWitzen,TWR
,122.8,Brazil,B,SÃO PEDRO DA ALDEIA,TWR 25/40,"22D49'00""",S,"042D05'33""",W,NAT,,,2017-05-21 14:56:45,E,704943,,,RWitzen,TWR
ER-BRA-123,119.25,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702831,,APP-SP,RWitzen,APP
ER-BRA-125,119.6,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702834,,APP-SP,RWitzen,APP
ER-BRA-140,129.0,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  0,2017-05-21 14:56:45,E,702863,,APP-SP,RWitzen,APP
ER-BRA-144,132.1,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +8,2017-05-21 14:56:45,E,702871,,APP-SP,RWitzen,APP
ER-BRA-145,133.85,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702874,,APP-SP,RWitzen,APP
ER-BRA-147,134.9,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702879,,APP-SP,RWitzen,APP
ER-BRA-148,135.75,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,702882,,APP-SP,RWitzen,APP
ER-BRA-142,129.5,Brazil,B,SAO ROQUE,APP-U C-150/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +8,2017-05-21 14:56:45,E,702890,,APP-SP VFR,RWitzen,APP
ER-BRA-23,128.5,Brazil,B,SAO ROQUE,ACC-U C-261/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703052,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-28,134.0,Brazil,B,SAO ROQUE,ACC-U C-261/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703063,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-38,125.4,Brazil,B,SAO ROQUE,ACC-U C-261/450,23D36'11'',S,047D05'48'',W,ICAO,,"OFF SET CARRIER  +7,3",2017-05-21 14:56:45,E,703117,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-41,126.5,Brazil,B,SAO ROQUE,ACC-U C-261/450,23D36'11'',S,047D05'48'',W,ICAO,,OFF SET CARRIER  0 kHz,2017-05-21 14:56:45,E,703126,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-43,126.95,Brazil,B,SAO ROQUE,ACC-U C-261/450,23D36'11'',S,047D05'48'',W,ICAO,,"OFF-SET CARRIER  -7,3 ",2017-05-21 14:56:45,E,703133,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-226,132.45,Brazil,B,SÃO ROQUE,VOLMET B-260/450,"23D21'41""",S,"047D03'27""",W,ICAO,,,2017-05-21 14:56:45,E,705004,,,RWitzen,VOLMET
ER-BRA-233,132.6,Brazil,B,SÃO ROQUE,VOLMET B-260/450,"23D21'41""",S,"047D03'27""",W,ICAO,,,2017-05-21 14:56:45,E,705036,,,RWitzen,VOLMET
ER-BRA-207,130.4,Brazil,B,SÃO TOMÉ,AOC U 100/100,"22D01'02""",S,"041D04'01""",W,ICAO,,,2017-05-21 14:56:45,E,704265,,,RWitzen,AOC
,129.55,Brazil,B,SÃO TOMÉ,APP-U C-150/450,"22D01'02""",S,"041D04'01""",W,ICAO,,,2017-05-21 14:56:45,E,704627,,,RWitzen,APP
,130.75,Brazil,B,SÃO TOMÉ,AOC U 100/100,"22D02'00""",S,"041D03'13""",W,ICAO,,,2017-05-21 14:56:45,E,703419,,,RWitzen,AOC
ER-BRA-244,129.3,Brazil,B,SÃO TOMÉ (REMOTA ME),AOC U 100/100,"22D01'46""",S,"041D04'12""",W,ICAO,,,2017-05-21 14:56:45,E,704440,,,RWitzen,AOC
,119.2,Brazil,B,SÃO TOMÉ (REMOTA ME),APP-U C-150/450,"22D01'46""",S,"041D04'12""",W,ICAO,,,2017-05-21 14:56:45,E,704468,,,RWitzen,APP
ER-BRA-197,130.625,Brazil,B,SINOP,AOC U 100/100,"11D53'01""",S,"055D34'56""",W,ICAO,,,2017-05-21 14:56:45,E,704025,,,RWitzen,AOC
ER-BRA-220,132.0,Brazil,B,SINOP,AOC U 100/100,"11D53'01""",S,"055D34'56""",W,ICAO,,,2017-05-21 14:56:45,E,704377,,,RWitzen,AOC
,130.35,Brazil,B,SOBRAL,AOC U 100/100,"03D40'42""",S,"040D20'13""",W,ICAO,,,2017-05-21 14:56:45,E,703352,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SOROCABA,AOC U 100/100,"23D28'59""",S,"047D29'11""",W,ICAO,,,2017-05-21 14:56:45,E,703825,,,RWitzen,AOC
ER-BRA-215,130.725,Brazil,B,SOROCABA,AOC U 100/100,"23D28'59""",S,"047D29'11""",W,ICAO,,,2017-05-21 14:56:45,E,704316,,,RWitzen,AOC
,130.35,Brazil,B,SORRISO,AOC U 100/100,"12D28'00""",S,"055D40'00""",W,ICAO,,,2017-05-21 14:56:45,E,703353,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,SORRISO,AOC U 100/100,"12D53'48""",S,"055D50'04""",W,ICAO,,,2017-05-21 14:56:45,E,703826,,,RWitzen,AOC
ER-BRA-57,121.5,Brazil,B,SORRISO,EMERG 261/450,"12D53'48""",S,"055D50'04""",W,ICAO,,,2017-05-21 14:56:45,E,704824,,,RWitzen,EMERG
ER-BRA-232,132.55,Brazil,B,SORRISO,VOLMET B-260/450,"12D53'48""",S,"055D50'04""",W,ICAO,,,2017-05-21 14:56:45,E,705034,,,RWitzen,VOLMET
ER-BRA-239,132.35,Brazil,B,SORRISO,VOLMET B-260/450,"12D53'48""",S,"055D50'04""",W,ICAO,,,2017-05-21 14:56:45,E,705064,,,RWitzen,VOLMET
ER-BRA-106,126.45,Brazil,B,SORRISO,ACC-U C-261/450,12D54'03'',S,055D50'08'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702920,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-119,134.95,Brazil,B,SORRISO,ACC-U C-261/450,12D54'03'',S,055D50'08'',W,ICAO,,"OFF SET CARRIER  -7,3",2017-05-21 14:56:45,E,702972,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-91,123.35,Brazil,B,SORRISO,ACC-U C-261/450,12D54'03'',S,055D50'08'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702981,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-99,125.25,Brazil,B,SORRISO,ACC-U C-261/450,12D54'03'',S,055D50'08'',W,ICAO,,"OFF SET CARRIER  -7,3",2017-05-21 14:56:45,E,703012,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-154,121.25,Brazil,B,SUMARÉ,APP-U C-150/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702790,,APP-RJ,RWitzen,APP
ER-BRA-156,124.95,Brazil,B,SUMARÉ,APP-U C-150/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702794,,APP-RJ,RWitzen,APP
ER-BRA-157,126.2,Brazil,B,SUMARÉ,APP-U C-150/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702799,,APP-RJ,RWitzen,APP
ER-BRA-159,129.2,Brazil,B,SUMARÉ,APP-U C-150/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702806,,APP-RJ,RWitzen,APP
ER-BRA-162,133.3,Brazil,B,SUMARÉ,APP-U C-150/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702811,,APP-RJ,RWitzen,APP
ER-BRA-163,134.4,Brazil,B,SUMARÉ,APP-U C-150/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702814,,APP-RJ,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,SUMARÉ,EM EM-261/450,22D57'00'',S,043D13'48'',W,ICAO,,OFF SET CARRIER -8,2017-05-21 14:56:45,E,702818,,APP-RJ EMERG,RWitzen,EMERG
ER-BRA-237,132.25,Brazil,B,SURUCUCU,VOLMET B-260/450,"02D49'52""",N,"063D39'11""",W,ICAO,,,2017-05-21 14:56:45,E,705058,,,RWitzen,VOLMET
ER-BRA-100,125.4,Brazil,B,SURUCUCU,ACC-U C-261/450,02D50'07'',N,063D38'47'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702895,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-102,125.8,Brazil,B,SURUCUCU,ACC-U C-261/450,02D50'07'',N,063D38'47'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702904,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-96,124.55,Brazil,B,TABATINGA,ACC-U C-261/450,04D14'00'',S,069D55'59'',W,ICAO,,"OFF SET CARRIER  +7,3",2017-05-21 14:56:45,E,702999,99110.0,FIR AMAZONICA,RWitzen,ACC-U
,125.9,Brazil,B,TABATINGA,TWR 25/40,"04D14'58""",S,"069D55'56""",W,ICAO,,,2017-05-21 14:56:45,E,703285,,,RWitzen,ACC-U
,119.6,Brazil,B,TABATINGA,APP-U C-150/450,"04D14'58""",S,"069D55'56""",W,ICAO,,,2017-05-21 14:56:45,E,704496,,,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,TABATINGA,EMERG 261/450,"04D14'58""",S,"069D55'56""",W,ICAO,,,2017-05-21 14:56:45,E,704825,,,RWitzen,EMERG
ER-BRA-238,132.3,Brazil,B,TABATINGA,VOLMET B-260/450,"04D14'58""",S,"069D55'56""",W,ICAO,,,2017-05-21 14:56:45,E,705062,,,RWitzen,VOLMET
ER-BRA-116,134.15,Brazil,B,TABATINGA,ACC-U C-261/450,04D15'00'',S,069D55'59'',W,ICAO,,"OFF-SET CARRIER  +7,3 ",2017-05-21 14:56:45,E,702960,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-12,126.05,Brazil,B,TANABI,ACC-U C-261/450,20D36'50'',S,049D41'53'',W,ICAO,,"OFF SET CARRIER  +7,3  [stdby]",2017-05-21 14:56:45,E,703021,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-14,126.45,Brazil,B,TANABI,ACC-U C-261/450,20D36'50'',S,049D41'53'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703025,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-22,128.3,Brazil,B,TANABI,ACC-U C-261/450,20D36'50'',S,049D41'53'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703049,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-26,133.75,Brazil,B,TANABI,ACC-U C-261/450,20D36'50'',S,049D41'53'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703059,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-4,123.95,Brazil,B,TANABI,ACC-U C-261/450,20D36'50'',S,049D41'53'',W,ICAO,,"OFF SET CARRIER  +7,3  [stdby]",2017-05-21 14:56:45,E,703080,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,TANABI,EMERG 261/450,"23D21'41""",S,"047D03'27""",W,ICAO,,,2017-05-21 14:56:45,E,704826,,,RWitzen,EMERG
ER-BRA-233,132.6,Brazil,B,TANABI,VOLMET B-260/450,"23D21'41""",S,"047D03'27""",W,ICAO,,,2017-05-21 14:56:45,E,705037,,,RWitzen,VOLMET
,130.95,Brazil,B,TANGARÁ DA SERRA,AOC U 100/100,"14D39'24""",S,"057D26'57""",W,ICAO,,,2017-05-21 14:56:45,E,703451,,,RWitzen,AOC
ER-BRA-57,121.5,Brazil,B,TANGARÁ DA SERRA,EMERG 261/450,"14D39'24""",S,"057D26'57""",W,ICAO,,,2017-05-21 14:56:45,E,704827,,,RWitzen,EMERG
ER-BRA-57,121.5,Brazil,B,TANGARÁ DA SERRA,EMERG 261/450,"14D39'24""",S,"057D26'57""",W,ICAO,,,2017-05-21 14:56:45,E,704828,,,RWitzen,EMERG
ER-BRA-232,132.55,Brazil,B,TANGARÁ DA SERRA,VOLMET B-260/450,"14D39'24""",S,"057D26'57""",W,ICAO,,,2017-05-21 14:56:45,E,705035,,,RWitzen,VOLMET
ER-BRA-239,132.35,Brazil,B,TANGARÁ DA SERRA,VOLMET B-260/450,"14D39'24""",S,"057D26'57""",W,ICAO,,,2017-05-21 14:56:45,E,705065,,,RWitzen,VOLMET
,125.9,Brazil,B,TARAUACÁ,TWR 25/40,"08D09'27""",S,"070D46'50""",W,ICAO,,,2017-05-21 14:56:45,E,703286,,,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,TARAUACÁ,EMERG 261/450,"08D09'27""",S,"070D46'50""",W,ICAO,,,2017-05-21 14:56:45,E,704829,,,RWitzen,EMERG
ER-BRA-107,126.5,Brazil,B,TARAUCA,ACC-U C-261/450,08D09'17'',S,070D46'58'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702924,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-120,135.25,Brazil,B,TARAUCA,ACC-U C-261/450,08D09'17'',S,070D46'58'',W,ICAO,,OFF SET CARRIER -4,2017-05-21 14:56:45,E,702977,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-96,124.55,Brazil,B,TARAUCA,ACC-U C-261/450,08D09'17'',S,070D46'58'',W,ICAO,,"OFF-SET CARRIER  +2,5  [stdby]",2017-05-21 14:56:45,E,703000,99110.0,FIR AMAZONICA,RWitzen,ACC-U
,121.7,Brazil,B,TAUBATÉ,AS C-5/1,"23D02'20""",S,"045D30'57""",W,NAT,,,2017-05-21 14:56:45,E,704669,,,RWitzen,AS
ER-BRA-57,121.5,Brazil,B,TAUBATÉ,EMERG 261/450,"23D02'20""",S,"045D30'57""",W,ICAO,,,2017-05-21 14:56:45,E,704830,,,RWitzen,EMERG
,119.9,Brazil,B,TAUBATÉ,TWR 25/40,"23D02'20""",S,"045D30'57""",W,NAT,,,2017-05-21 14:56:45,E,704937,,,RWitzen,TWR
ER-BRA-115,133.9,Brazil,B,TEFE,ACC-U C-261/450,03D22'40'',S,064D43'23'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,702957,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-97,124.75,Brazil,B,TEFE,ACC-U C-261/450,03D22'40'',S,064D43'23'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,703006,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-166,130.15,Brazil,B,TEFÉ,AOC U 100/100,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,703612,,,RWitzen,AOC
ER-BRA-168,130.2,Brazil,B,TEFÉ,AOC U 100/100,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,703619,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,TEFÉ,AOC U 100/100,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,704204,,,RWitzen,AOC
ER-BRA-206,131.375,Brazil,B,TEFÉ,AOC U 100/100,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,704252,,,RWitzen,AOC
ER-BRA-206,131.375,Brazil,B,TEFÉ,AOC U 100/100,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,704253,,,RWitzen,AOC
ER-BRA-57,121.5,Brazil,B,TEFÉ,EMERG 261/450,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,704831,,,RWitzen,EMERG
,125.6,Brazil,B,TEFÉ,TWR 25/40,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,704946,,,RWitzen,TWR
ER-BRA-240,132.4,Brazil,B,TEFÉ,VOLMET B-260/450,"03D22'38""",S,"064D43'20""",W,ICAO,,,2017-05-21 14:56:45,E,705069,,,RWitzen,VOLMET
,131.65,Brazil,B,TEFÉ,AOC U 100/100,"04D30'31""",S,"065D31'43""",W,ICAO,,,2017-05-21 14:56:45,E,703545,,,RWitzen,AOC
ER-BRA-15,126.75,Brazil,B,TEOFILO OTONI,ACC-U C-261/450,17D44'53'',S,041D29'18'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,703029,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-19,127.3,Brazil,B,TEOFILO OTONI,ACC-U C-261/450,17D44'53'',S,041D29'18'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,703039,99146.0,FIR BRASILIA,RWitzen,ACC-U
ER-BRA-60,124.25,Brazil,B,TEOFILO OTONI,ACC-U C-261/450,17D53'00'',S,041D30'00'',W,ICAO,,"OFF SET CARRIER  +7,3",2017-05-21 14:56:45,E,703177,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-70,126.55,Brazil,B,TEOFILO OTONI,ACC-U C-261/450,17D53'00'',S,041D30'00'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703201,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-84,134.75,Brazil,B,TEOFILO OTONI,ACC-U C-261/450,17D53'00'',S,041D30'00'',W,ICAO,,OFF SET CARRIER  +5,2017-05-21 14:56:45,E,703234,99316.0,FIR RECIFE,RWitzen,ACC-U
